Customer_id,checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,bureau_score,job,num_dependents,own_telephone,foreign_worker,Spend_debit_card,class
4887,no checking,17,all paid,retraining,15074,500<=X<1000,>=7,3,male single,none,3,life insurance,21,none,rent,170,unemp/unskilled non res,10,none,yes,1788,good
4888,no checking,31,all paid,retraining,2377,<100,4<=X<7,1,male mar/wid,none,4,no known property,22,bank,rent,20,skilled,2,yes,yes,887,good
4889,no checking,12,all paid,used car,952,no known savings,1<=X<4,2,male single,co applicant,3,car,31,none,for free,110,unskilled resident,7,yes,no,3132,good
4890,no checking,9,no credits/all paid,used car,2775,500<=X<1000,unemployed,1,male div/sep,co applicant,1,no known property,47,none,for free,420,unemp/unskilled non res,11,none,yes,3037,good
4891,no checking,20,delayed previously,used car,6924,<100,>=7,1,male div/sep,co applicant,3,car,45,stores,for free,300,unskilled resident,13,yes,no,3089,bad
4892,no checking,28,existing paid,used car,923,<100,unemployed,2,male div/sep,co applicant,4,car,72,bank,for free,410,skilled,14,none,yes,1059,good
4893,no checking,8,existing paid,used car,521,<100,>=7,2,male single,co applicant,2,real estate,69,bank,for free,30,skilled,2,none,yes,3310,good
4894,no checking,38,all paid,used car,592,<100,4<=X<7,4,male div/sep,co applicant,3,real estate,32,stores,for free,250,unskilled resident,1,yes,yes,637,good
4895,no checking,53,existing paid,used car,335,<100,unemployed,4,male mar/wid,co applicant,2,no known property,26,none,for free,200,high qualif/self emp/mgmt,12,yes,yes,4034,good
4896,no checking,42,all paid,used car,6789,500<=X<1000,1<=X<4,2,male single,co applicant,1,car,48,stores,for free,480,skilled,12,yes,no,3748,good
4897,no checking,45,critical/other existing credit,used car,5180,100<=X<500,4<=X<7,2,male div/sep,co applicant,4,car,41,bank,for free,260,skilled,6,yes,yes,4464,good
4898,no checking,62,critical/other existing credit,used car,271,<100,1<=X<4,2,male div/sep,co applicant,4,life insurance,37,stores,own,450,skilled,9,none,yes,569,bad
4899,no checking,9,no credits/all paid,used car,9778,100<=X<500,4<=X<7,1,male single,co applicant,1,car,64,none,own,200,unskilled resident,13,none,no,3001,bad
4900,no checking,34,delayed previously,used car,3164,500<=X<1000,<1,3,male mar/wid,co applicant,3,no known property,41,stores,own,240,high qualif/self emp/mgmt,13,yes,yes,583,bad
4901,no checking,10,existing paid,used car,2848,100<=X<500,1<=X<4,1,male single,co applicant,2,real estate,32,none,own,10,skilled,2,none,yes,2489,good
4902,no checking,19,existing paid,used car,350,100<=X<500,1<=X<4,4,male single,co applicant,2,life insurance,38,none,own,310,high qualif/self emp/mgmt,12,none,no,3529,good
4903,no checking,45,no credits/all paid,used car,2613,500<=X<1000,4<=X<7,3,male div/sep,co applicant,4,life insurance,21,none,own,110,skilled,12,none,yes,2929,good
4904,no checking,64,all paid,used car,16799,500<=X<1000,>=7,4,male div/sep,co applicant,1,no known property,40,bank,own,220,unemp/unskilled non res,2,yes,yes,1468,good
4905,no checking,71,no credits/all paid,used car,11622,500<=X<1000,1<=X<4,1,male div/sep,co applicant,2,real estate,24,bank,own,360,unskilled resident,6,yes,yes,2915,good
4906,no checking,64,critical/other existing credit,used car,15106,>=1000,<1,2,male div/sep,co applicant,2,life insurance,65,stores,own,350,unskilled resident,8,yes,yes,1084,good
4907,no checking,47,critical/other existing credit,used car,13459,500<=X<1000,>=7,3,male div/sep,co applicant,1,no known property,61,stores,own,340,unemp/unskilled non res,4,yes,yes,4545,good
4908,no checking,66,existing paid,used car,557,no known savings,>=7,1,male mar/wid,co applicant,3,life insurance,68,bank,rent,240,skilled,11,none,yes,3825,bad
4909,no checking,23,critical/other existing credit,used car,564,>=1000,1<=X<4,1,male div/sep,co applicant,1,real estate,50,none,rent,160,unemp/unskilled non res,6,yes,no,1519,bad
4910,no checking,62,delayed previously,used car,4473,<100,<1,4,male div/sep,co applicant,3,no known property,24,none,rent,170,high qualif/self emp/mgmt,6,yes,no,371,bad
4911,no checking,37,critical/other existing credit,used car,12194,500<=X<1000,<1,2,male div/sep,co applicant,1,life insurance,27,none,rent,340,unemp/unskilled non res,9,yes,yes,2531,bad
4912,no checking,40,no credits/all paid,used car,3527,<100,1<=X<4,2,male mar/wid,co applicant,3,life insurance,61,none,rent,10,unemp/unskilled non res,1,none,no,3420,bad
4913,no checking,28,critical/other existing credit,used car,444,500<=X<1000,<1,4,male single,co applicant,3,car,65,bank,rent,10,skilled,7,none,no,3629,good
4914,no checking,13,existing paid,used car,912,<100,1<=X<4,1,male mar/wid,co applicant,1,life insurance,41,none,rent,220,unemp/unskilled non res,13,none,yes,2403,good
4915,no checking,59,delayed previously,used car,557,<100,>=7,2,male div/sep,co applicant,4,life insurance,21,stores,rent,140,unemp/unskilled non res,1,yes,no,1797,good
4916,no checking,62,existing paid,used car,600,500<=X<1000,1<=X<4,1,male div/sep,co applicant,2,life insurance,65,bank,rent,290,unskilled resident,3,none,no,608,good
4917,no checking,22,no credits/all paid,used car,9745,500<=X<1000,<1,2,male mar/wid,co applicant,3,car,71,stores,rent,410,skilled,10,none,no,3607,good
4918,no checking,68,all paid,used car,14463,500<=X<1000,<1,1,male mar/wid,co applicant,2,no known property,54,none,rent,190,unskilled resident,8,none,no,4349,good
4919,no checking,40,critical/other existing credit,used car,964,<100,unemployed,2,male mar/wid,co applicant,4,no known property,30,stores,rent,250,skilled,12,none,no,3667,good
4920,no checking,46,all paid,used car,4372,100<=X<500,>=7,2,male div/sep,co applicant,3,life insurance,41,bank,rent,150,high qualif/self emp/mgmt,2,yes,yes,2633,good
4921,no checking,68,all paid,used car,9669,100<=X<500,1<=X<4,3,male single,co applicant,2,car,39,none,rent,110,unemp/unskilled non res,8,yes,yes,3704,good
4922,no checking,7,no credits/all paid,used car,10646,100<=X<500,1<=X<4,1,male single,co applicant,2,life insurance,56,stores,rent,70,unskilled resident,6,none,yes,3440,good
4923,no checking,50,all paid,used car,3168,<100,>=7,2,male mar/wid,co applicant,4,no known property,53,bank,rent,60,skilled,5,none,no,1983,good
4924,no checking,63,no credits/all paid,used car,17276,100<=X<500,4<=X<7,3,male single,co applicant,4,life insurance,68,bank,rent,290,high qualif/self emp/mgmt,1,yes,yes,530,good
4925,no checking,6,all paid,used car,12568,500<=X<1000,1<=X<4,1,male single,co applicant,4,real estate,59,stores,rent,150,unemp/unskilled non res,7,yes,no,887,good
4926,no checking,46,delayed previously,used car,1757,500<=X<1000,1<=X<4,4,male div/sep,co applicant,2,car,51,bank,rent,390,unskilled resident,5,none,no,4206,good
4927,no checking,46,existing paid,used car,831,<100,4<=X<7,1,male div/sep,guarantor,2,no known property,68,bank,for free,50,unskilled resident,4,none,yes,2684,bad
4928,no checking,22,all paid,used car,4607,>=1000,unemployed,2,male div/sep,guarantor,1,no known property,66,bank,for free,410,unskilled resident,8,none,yes,2901,bad
4929,no checking,60,delayed previously,used car,16250,500<=X<1000,<1,3,male div/sep,guarantor,3,no known property,75,bank,for free,300,skilled,8,yes,yes,568,good
4930,no checking,41,all paid,used car,12751,500<=X<1000,>=7,2,male div/sep,guarantor,3,life insurance,37,bank,for free,80,unskilled resident,13,yes,yes,2002,good
4931,no checking,65,delayed previously,used car,5233,>=1000,1<=X<4,4,male single,guarantor,2,car,55,bank,for free,360,unemp/unskilled non res,2,none,yes,3507,bad
4932,no checking,18,delayed previously,used car,731,<100,4<=X<7,2,male div/sep,guarantor,4,life insurance,50,none,for free,20,high qualif/self emp/mgmt,6,yes,no,4462,good
4933,no checking,23,existing paid,used car,743,<100,>=7,4,male single,guarantor,1,no known property,32,none,for free,180,unemp/unskilled non res,9,yes,no,3558,good
4934,no checking,24,critical/other existing credit,used car,16324,<100,<1,2,male mar/wid,guarantor,4,life insurance,26,none,for free,410,unskilled resident,8,none,no,2241,good
4935,no checking,44,critical/other existing credit,used car,316,<100,unemployed,2,male div/sep,guarantor,3,life insurance,30,bank,own,320,skilled,3,none,no,1880,bad
4936,no checking,10,critical/other existing credit,used car,523,no known savings,1<=X<4,4,male mar/wid,guarantor,3,life insurance,49,none,own,360,skilled,13,yes,no,4245,bad
4937,no checking,64,critical/other existing credit,used car,609,>=1000,<1,4,male mar/wid,guarantor,2,life insurance,33,stores,own,120,high qualif/self emp/mgmt,12,none,yes,3604,bad
4938,no checking,54,delayed previously,used car,6507,<100,<1,1,male single,guarantor,1,real estate,60,stores,own,30,skilled,11,yes,yes,3737,bad
4939,no checking,23,all paid,used car,18147,>=1000,1<=X<4,3,male div/sep,guarantor,3,no known property,37,bank,own,100,skilled,13,yes,yes,2741,bad
4940,no checking,12,critical/other existing credit,used car,11886,500<=X<1000,<1,3,male single,guarantor,1,car,29,none,own,120,skilled,12,none,no,453,bad
4941,no checking,38,delayed previously,used car,6401,>=1000,unemployed,2,male div/sep,guarantor,2,life insurance,26,none,own,440,unskilled resident,8,none,no,1903,good
4942,no checking,58,existing paid,used car,632,>=1000,4<=X<7,3,male single,guarantor,2,real estate,31,stores,rent,260,high qualif/self emp/mgmt,11,none,no,903,bad
4943,no checking,11,critical/other existing credit,used car,352,>=1000,1<=X<4,4,male single,guarantor,1,no known property,74,bank,rent,240,unskilled resident,1,yes,no,2230,bad
4944,no checking,17,critical/other existing credit,used car,831,100<=X<500,>=7,1,male div/sep,guarantor,1,no known property,56,none,rent,120,skilled,7,none,no,984,bad
4945,no checking,58,critical/other existing credit,used car,945,>=1000,unemployed,2,male mar/wid,guarantor,2,life insurance,47,none,rent,100,high qualif/self emp/mgmt,7,none,no,232,bad
4946,no checking,65,all paid,used car,14625,500<=X<1000,>=7,4,male div/sep,guarantor,1,car,74,bank,rent,30,unskilled resident,1,none,no,3294,bad
4947,no checking,12,no credits/all paid,used car,14886,500<=X<1000,1<=X<4,4,male div/sep,guarantor,4,life insurance,56,bank,rent,210,unemp/unskilled non res,2,none,yes,4772,bad
4948,no checking,53,critical/other existing credit,used car,1503,<100,>=7,3,male div/sep,guarantor,3,real estate,21,stores,rent,100,high qualif/self emp/mgmt,7,yes,yes,1790,bad
4949,no checking,36,critical/other existing credit,used car,16479,<100,>=7,4,male single,guarantor,2,real estate,23,stores,rent,80,unskilled resident,9,yes,no,2796,bad
4950,no checking,43,critical/other existing credit,used car,3445,>=1000,unemployed,2,male mar/wid,guarantor,2,no known property,61,bank,rent,30,skilled,8,yes,no,4753,bad
4951,no checking,48,critical/other existing credit,used car,16688,<100,4<=X<7,1,male mar/wid,guarantor,4,real estate,51,bank,rent,150,unemp/unskilled non res,7,none,yes,4239,bad
4952,no checking,15,no credits/all paid,used car,1578,500<=X<1000,<1,3,male div/sep,guarantor,4,real estate,64,none,rent,370,unemp/unskilled non res,9,yes,yes,154,bad
4953,no checking,28,all paid,used car,7824,no known savings,<1,3,male single,guarantor,4,real estate,40,bank,rent,20,skilled,2,yes,yes,3646,good
4954,no checking,58,critical/other existing credit,used car,282,<100,4<=X<7,4,male div/sep,guarantor,3,life insurance,29,bank,rent,460,skilled,6,yes,yes,1657,good
4955,no checking,4,no credits/all paid,used car,4753,<100,4<=X<7,2,male div/sep,guarantor,3,real estate,20,stores,rent,470,skilled,14,none,no,1926,good
4956,no checking,71,delayed previously,used car,3410,500<=X<1000,<1,1,male div/sep,guarantor,3,car,71,none,rent,350,unemp/unskilled non res,5,none,no,4336,good
4957,no checking,47,all paid,used car,3187,500<=X<1000,4<=X<7,2,male single,guarantor,3,no known property,46,bank,rent,80,high qualif/self emp/mgmt,12,yes,yes,4473,good
4958,no checking,30,all paid,used car,10096,100<=X<500,4<=X<7,3,male single,guarantor,4,car,67,stores,rent,150,skilled,3,yes,yes,2677,good
4959,no checking,47,all paid,used car,17703,<100,1<=X<4,2,male mar/wid,guarantor,3,real estate,20,none,rent,290,unemp/unskilled non res,9,none,yes,119,good
4960,no checking,28,no credits/all paid,used car,10516,500<=X<1000,1<=X<4,2,male mar/wid,guarantor,3,car,65,none,rent,100,skilled,4,yes,no,2475,good
4961,no checking,65,no credits/all paid,used car,530,500<=X<1000,4<=X<7,4,male mar/wid,guarantor,2,life insurance,26,none,rent,410,unskilled resident,14,none,no,340,good
4962,no checking,10,critical/other existing credit,used car,277,<100,<1,1,male mar/wid,none,3,life insurance,55,stores,for free,260,unemp/unskilled non res,13,none,no,2839,good
4963,no checking,39,existing paid,used car,385,no known savings,unemployed,2,male single,none,4,real estate,75,none,for free,290,high qualif/self emp/mgmt,14,yes,no,4819,bad
4964,no checking,62,delayed previously,used car,16557,<100,>=7,1,male mar/wid,none,4,life insurance,33,stores,for free,460,high qualif/self emp/mgmt,1,yes,no,4203,bad
4965,no checking,17,critical/other existing credit,used car,16394,>=1000,4<=X<7,2,male single,none,4,real estate,34,stores,for free,280,skilled,12,none,yes,4183,good
4966,no checking,38,no credits/all paid,used car,3584,100<=X<500,4<=X<7,1,male single,none,2,real estate,55,none,for free,430,unskilled resident,3,none,yes,4686,bad
4967,no checking,9,critical/other existing credit,used car,15731,>=1000,unemployed,1,male div/sep,none,2,life insurance,29,stores,for free,150,high qualif/self emp/mgmt,14,none,no,2909,bad
4968,no checking,36,existing paid,used car,4686,<100,1<=X<4,2,male single,none,2,no known property,32,none,for free,10,high qualif/self emp/mgmt,1,yes,yes,1798,good
4969,no checking,48,critical/other existing credit,used car,8858,no known savings,4<=X<7,2,male single,none,1,no known property,35,none,for free,20,skilled,1,yes,yes,3225,good
4970,no checking,15,existing paid,used car,1300,no known savings,>=7,4,male single,none,4,no known property,45,bank,for free,10,skilled,2,none,yes,234,good
4971,no checking,24,existing paid,used car,9277,no known savings,1<=X<4,2,male div/sep,none,4,no known property,48,none,for free,10,skilled,1,yes,yes,398,good
4972,no checking,36,critical/other existing credit,used car,10477,no known savings,>=7,2,male single,none,4,no known property,42,none,for free,20,skilled,1,none,yes,837,good
4973,no checking,43,existing paid,used car,312,<100,>=7,2,male div/sep,none,1,real estate,39,stores,for free,20,skilled,13,yes,no,3340,good
4974,no checking,43,existing paid,used car,534,100<=X<500,>=7,3,male mar/wid,none,3,life insurance,23,none,for free,400,high qualif/self emp/mgmt,12,none,yes,1617,good
4975,no checking,38,delayed previously,used car,15702,100<=X<500,1<=X<4,3,male mar/wid,none,1,real estate,45,none,for free,100,unemp/unskilled non res,10,none,no,4967,good
4976,no checking,62,no credits/all paid,used car,15277,500<=X<1000,unemployed,4,male single,none,1,real estate,69,bank,for free,30,unskilled resident,10,none,yes,1294,good
4977,no checking,71,no credits/all paid,used car,376,<100,1<=X<4,4,male div/sep,none,2,real estate,66,stores,for free,100,unemp/unskilled non res,1,none,yes,3784,good
4978,no checking,28,critical/other existing credit,used car,2256,500<=X<1000,unemployed,1,male single,none,4,life insurance,51,bank,for free,110,unskilled resident,8,yes,yes,4203,good
4979,no checking,30,all paid,used car,7485,no known savings,unemployed,4,female div/dep/mar,none,1,real estate,53,bank,own,10,high qualif/self emp/mgmt,1,yes,yes,2379,good
4980,no checking,67,existing paid,used car,477,<100,1<=X<4,1,male div/sep,none,1,car,46,none,own,370,skilled,13,none,no,1931,bad
4981,no checking,65,all paid,used car,423,<100,<1,3,male mar/wid,none,1,no known property,42,none,own,230,unemp/unskilled non res,12,none,yes,4347,bad
4982,no checking,54,existing paid,used car,451,<100,4<=X<7,2,male single,none,4,no known property,24,bank,own,20,unemp/unskilled non res,3,yes,no,4603,bad
4983,no checking,48,no credits/all paid,used car,466,<100,>=7,1,male single,none,3,no known property,27,none,own,70,unskilled resident,4,yes,yes,1719,bad
4984,no checking,26,existing paid,used car,848,<100,<1,2,male div/sep,none,4,car,31,stores,own,430,skilled,9,yes,yes,3476,bad
4985,no checking,8,existing paid,used car,905,<100,>=7,2,male div/sep,none,1,no known property,25,stores,own,150,unemp/unskilled non res,4,yes,no,1739,bad
4986,no checking,28,existing paid,used car,847,500<=X<1000,1<=X<4,2,male single,none,2,no known property,60,bank,own,410,unemp/unskilled non res,13,none,yes,3761,good
4987,no checking,46,existing paid,used car,792,<100,>=7,4,male single,none,2,car,42,none,own,120,unskilled resident,12,yes,yes,1639,bad
